"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","5","Register client - Negative: Client validation fails","","2025-09-20","passed","2025-09-20","","Auth Service Implementation Tests - London Style","com.service.auth.AuthServiceImplLondonTest","shouldThrowExceptionWhenClientValidationFails"
"","3","Delete buffers by connection scheme - Positive","","2025-09-20","passed","2025-09-20","","Buffer Service Implementation Tests","com.service.buffer.BufferServiceImplLondonTest","shouldDeleteBuffersByConnectionSchemeWhenValidRequest"
"","4","Create scheme - Negative: Scheme already exists","","2025-09-20","passed","2025-09-20","","Connection Scheme Service Implementation Tests","com.service.connectionscheme.ConnectionSchemeServiceImplLondonTest","shouldThrowExceptionWhenSchemeAlreadyExists"
"","13","Register client - Positive","","2025-09-20","passed","2025-09-20","","Auth Service Implementation Tests - London Style","com.service.auth.AuthServiceImplLondonTest","shouldRegisterClientWhenValidData"
"","18","Get buffer devices by buffer - Positive","","2025-09-20","passed","2025-09-20","","Buffer Device Service Implementation Tests - London Style","com.service.bufferdevice.BufferDeviceServiceImplLondonTest","shouldGetBufferDevicesByBufferWhenValidRequest"
"","3","Get scheme - Negative: Scheme doesn't belong to client","","2025-09-20","passed","2025-09-20","","Connection Scheme Service Implementation Tests","com.service.connectionscheme.ConnectionSchemeServiceImplLondonTest","shouldThrowExceptionWhenSchemeNotBelongsToClient"
"","3","Create buffer device binding - Negative: Buffer doesn't belong to client","","2025-09-20","passed","2025-09-20","","Buffer Device Service Implementation Tests - London Style","com.service.bufferdevice.BufferDeviceServiceImplLondonTest","shouldThrowExceptionWhenBufferNotBelongsToClient"
"","5","Validate refresh token - Positive","","2025-09-20","passed","2025-09-20","","Auth Service Implementation Tests - London Style","com.service.auth.AuthServiceImplLondonTest","shouldValidateRefreshTokenWhenValid"
"","1","Decode 404 - Not Found","","2025-09-20","passed","2025-09-20","","Feign Error Decoder Tests","com.connection.device.client.FeignErrorDecoderTest","shouldReturnNotFoundExceptionFor404"
"","3","Get buffers by client - Positive","","2025-09-20","passed","2025-09-20","","Buffer Service Implementation Tests","com.service.buffer.BufferServiceImplLondonTest","shouldGetBuffersByClientWhenValidRequest"
"","18","Health check - Positive","","2025-09-20","passed","2025-09-20","","Buffer Service Implementation Tests","com.service.buffer.BufferServiceImplLondonTest","shouldReturnHealthStatus"
"","1663","Create device - Positive","","2025-09-20","passed","2025-09-20","","Device Service Implementation Tests - London Style","com.connection.device.DeviceServiceImplLondonTest","shouldCreateDeviceWhenValidData"
"","4","Update device - Positive","","2025-09-20","passed","2025-09-20","","Device Service Implementation Tests - London Style","com.connection.device.DeviceServiceImplLondonTest","shouldUpdateDeviceWhenValidData"
"","12","Create buffer - Positive","","2025-09-20","passed","2025-09-20","","Buffer Service Implementation Tests","com.service.buffer.BufferServiceImplLondonTest","shouldCreateBufferWhenValidData"
"","1769","Create scheme - Positive","","2025-09-20","passed","2025-09-20","","Connection Scheme Service Implementation Tests","com.service.connectionscheme.ConnectionSchemeServiceImplLondonTest","shouldCreateSchemeWhenValidData"
"","5","Get client UID from refresh token - Positive","","2025-09-20","passed","2025-09-20","","Auth Service Implementation Tests - London Style","com.service.auth.AuthServiceImplLondonTest","shouldReturnClientUidFromRefreshToken"
"","3","Device exists - Positive","","2025-09-20","passed","2025-09-20","","Device Service Implementation Tests - London Style","com.connection.device.DeviceServiceImplLondonTest","shouldReturnTrueWhenDeviceExists"
"","1","Decode unknown status code","","2025-09-20","passed","2025-09-20","","Feign Error Decoder Tests","com.connection.device.client.FeignErrorDecoderTest","shouldReturnInternalServerErrorForUnknownStatusCode"
"","12","Refresh tokens - Negative: Invalid refresh token","","2025-09-20","passed","2025-09-20","","Auth Service Implementation Tests - London Style","com.service.auth.AuthServiceImplLondonTest","shouldThrowExceptionWhenRefreshTokenInvalid"
"","1342","Delete all buffer devices for buffer - Positive","","2025-09-20","passed","2025-09-20","","Buffer Device Service Implementation Tests - London Style","com.service.bufferdevice.BufferDeviceServiceImplLondonTest","shouldDeleteAllBufferDevicesForBuffer"
"","8","Validate access token - Negative: Invalid token","","2025-09-20","passed","2025-09-20","","Auth Service Implementation Tests - London Style","com.service.auth.AuthServiceImplLondonTest","shouldThrowExceptionWhenAccessTokenInvalid"
"","2","Scheme exists - Positive","","2025-09-20","passed","2025-09-20","","Connection Scheme Service Implementation Tests","com.service.connectionscheme.ConnectionSchemeServiceImplLondonTest","shouldReturnTrueWhenSchemeExists"
"","2","Delete buffer device binding - Positive","","2025-09-20","passed","2025-09-20","","Buffer Device Service Implementation Tests - London Style","com.service.bufferdevice.BufferDeviceServiceImplLondonTest","shouldDeleteBufferDeviceWhenValidRequest"
"","3","Create buffer - Negative: Connection scheme doesn't belong to client","","2025-09-20","passed","2025-09-20","","Buffer Service Implementation Tests","com.service.buffer.BufferServiceImplLondonTest","shouldThrowExceptionWhenConnectionSchemeNotBelongsToClient"
"","355","Create buffer device binding - Negative: Token validation fails","","2025-09-20","passed","2025-09-20","","Buffer Device Service Implementation Tests - London Style","com.service.bufferdevice.BufferDeviceServiceImplLondonTest","shouldThrowExceptionWhenTokenValidationFails"
"","2","Get device - Negative: Device doesn't belong to client","","2025-09-20","passed","2025-09-20","","Device Service Implementation Tests - London Style","com.connection.device.DeviceServiceImplLondonTest","shouldThrowExceptionWhenDeviceNotBelongsToClient"
"","2","Buffer device exists - Positive","","2025-09-20","passed","2025-09-20","","Buffer Device Service Implementation Tests - London Style","com.service.bufferdevice.BufferDeviceServiceImplLondonTest","shouldReturnTrueWhenBufferDeviceExists"
"","3","Get buffer devices by device - Positive","","2025-09-20","passed","2025-09-20","","Buffer Device Service Implementation Tests - London Style","com.service.bufferdevice.BufferDeviceServiceImplLondonTest","shouldGetBufferDevicesByDeviceWhenValidRequest"
"","3254","Refresh tokens - Positive","","2025-09-20","passed","2025-09-20","","Auth Service Implementation Tests - London Style","com.service.auth.AuthServiceImplLondonTest","shouldRefreshTokensWhenValidRefreshToken"
"","71","Get client UID from access token - Positive","","2025-09-20","passed","2025-09-20","","Auth Service Implementation Tests - London Style","com.service.auth.AuthServiceImplLondonTest","shouldReturnClientUidFromAccessToken"
"","3","Update scheme - Positive","","2025-09-20","passed","2025-09-20","","Connection Scheme Service Implementation Tests","com.service.connectionscheme.ConnectionSchemeServiceImplLondonTest","shouldUpdateSchemeWhenValidData"
"","19","Health check - Positive","","2025-09-20","passed","2025-09-20","","Connection Scheme Service Implementation Tests","com.service.connectionscheme.ConnectionSchemeServiceImplLondonTest","shouldReturnHealthStatus"
"","3","Health check - Negative: External service down","","2025-09-20","passed","2025-09-20","","Buffer Device Service Implementation Tests - London Style","com.service.bufferdevice.BufferDeviceServiceImplLondonTest","shouldHandleExternalServiceDownInHealthCheck"
"","23","Authorize by email - Positive","","2025-09-20","passed","2025-09-20","","Auth Service Implementation Tests - London Style","com.service.auth.AuthServiceImplLondonTest","shouldAuthorizeByEmailWhenValidCredentials"
"","3","Update scheme - Negative: UID change attempt","","2025-09-20","passed","2025-09-20","","Connection Scheme Service Implementation Tests","com.service.connectionscheme.ConnectionSchemeServiceImplLondonTest","shouldThrowExceptionWhenTryingToChangeUid"
"","5","Authorize by email - Negative: Email validation fails","","2025-09-20","passed","2025-09-20","","Auth Service Implementation Tests - London Style","com.service.auth.AuthServiceImplLondonTest","shouldThrowExceptionWhenEmailValidationFails"
"","3","Get buffer - Positive","","2025-09-20","passed","2025-09-20","","Buffer Service Implementation Tests","com.service.buffer.BufferServiceImplLondonTest","shouldGetBufferWhenValidRequest"
"","3","Delete scheme - Positive","","2025-09-20","passed","2025-09-20","","Connection Scheme Service Implementation Tests","com.service.connectionscheme.ConnectionSchemeServiceImplLondonTest","shouldDeleteSchemeWhenValidRequest"
"","36","Health check - Positive","","2025-09-20","passed","2025-09-20","","Device Service Implementation Tests - London Style","com.connection.device.DeviceServiceImplLondonTest","shouldReturnHealthStatus"
"","4","Validate access token - Positive","","2025-09-20","passed","2025-09-20","","Auth Service Implementation Tests - London Style","com.service.auth.AuthServiceImplLondonTest","shouldValidateAccessTokenWhenValid"
"","3","Buffer exists - Positive","","2025-09-20","passed","2025-09-20","","Buffer Service Implementation Tests","com.service.buffer.BufferServiceImplLondonTest","shouldReturnTrueWhenBufferExists"
"","3","Decode with response body","","2025-09-20","passed","2025-09-20","","Feign Error Decoder Tests","com.connection.device.client.FeignErrorDecoderTest","shouldIncludeStatusCodeWhenResponseHasBody"
"","2","Get scheme - Positive","","2025-09-20","passed","2025-09-20","","Connection Scheme Service Implementation Tests","com.service.connectionscheme.ConnectionSchemeServiceImplLondonTest","shouldGetSchemeWhenValidRequest"
"","2","Create device - Negative: Client UID mismatch","","2025-09-20","passed","2025-09-20","","Device Service Implementation Tests - London Style","com.connection.device.DeviceServiceImplLondonTest","shouldThrowExceptionWhenClientUidMismatch"
"","1467","Delete buffer - Positive","","2025-09-20","passed","2025-09-20","","Buffer Service Implementation Tests","com.service.buffer.BufferServiceImplLondonTest","shouldDeleteBufferWhenValidRequest"
"","5","Create buffer device binding - Positive","","2025-09-20","passed","2025-09-20","","Buffer Device Service Implementation Tests - London Style","com.service.bufferdevice.BufferDeviceServiceImplLondonTest","shouldCreateBufferDeviceWhenValidData"
"","3","Update buffer - Positive","","2025-09-20","passed","2025-09-20","","Buffer Service Implementation Tests","com.service.buffer.BufferServiceImplLondonTest","shouldUpdateBufferWhenValidData"
"","13","Decode 401 - Unauthorized","","2025-09-20","passed","2025-09-20","","Feign Error Decoder Tests","com.connection.device.client.FeignErrorDecoderTest","shouldReturnUnauthorizedExceptionFor401"
"","16","Get schemes by client - Positive","","2025-09-20","passed","2025-09-20","","Connection Scheme Service Implementation Tests","com.service.connectionscheme.ConnectionSchemeServiceImplLondonTest","shouldGetSchemesByClientWhenValidRequest"
"","3","Create buffer - Negative: Buffer already exists","","2025-09-20","passed","2025-09-20","","Buffer Service Implementation Tests","com.service.buffer.BufferServiceImplLondonTest","shouldThrowExceptionWhenBufferAlreadyExists"
"","2","Buffer device exists - Negative","","2025-09-20","passed","2025-09-20","","Buffer Device Service Implementation Tests - London Style","com.service.bufferdevice.BufferDeviceServiceImplLondonTest","shouldReturnFalseWhenBufferDeviceNotExists"
"","5","Create device - Negative: Device already exists","","2025-09-20","passed","2025-09-20","","Device Service Implementation Tests - London Style","com.connection.device.DeviceServiceImplLondonTest","shouldThrowExceptionWhenDeviceAlreadyExists"
"","3","Create scheme - Negative: Client UID mismatch","","2025-09-20","passed","2025-09-20","","Connection Scheme Service Implementation Tests","com.service.connectionscheme.ConnectionSchemeServiceImplLondonTest","shouldThrowExceptionWhenClientUidMismatch"
