"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","172","Should update connection scheme successfully","","2025-11-21","passed","2025-11-21","","Connection Scheme Repository Sql Implementation Tests","com.connection.scheme.integration.ConnectionSchemeRepositorySqlImplIntegrationTest","shouldUpdateConnectionSchemeSuccessfully"
"","2069","Add existing scheme - Negative","","2025-11-21","passed","2025-11-21","","Connection Scheme Repository Tests - Sql implementation tests","com.connection.scheme.repository.ConnectionSchemeRepositorySqlImplTest","testAddExistingScheme_Negative"
"","1664","Should throw exception when adding connection scheme with duplicate UID","","2025-11-21","passed","2025-11-21","","Connection Scheme Repository Sql Implementation Tests","com.connection.scheme.integration.ConnectionSchemeRepositorySqlImplIntegrationTest","shouldThrowExceptionWhenAddingConnectionSchemeWithDuplicateUid"
"","1","ConnectionSchemeValidateException toString format","","2025-11-21","passed","2025-11-21","","Connection Scheme Exception Tests","com.connection.scheme.exception.ConnectionSchemeExceptionTest","testConnectionSchemeValidateExceptionToString"
"","3","Update non-existent scheme - Negative","","2025-11-21","passed","2025-11-21","","Connection Scheme Repository Tests - Sql implementation tests","com.connection.scheme.repository.ConnectionSchemeRepositorySqlImplTest","testUpdateNonExistentScheme_Negative"
"","1","ConnectionSchemeAlreadyExistsException toString format","","2025-11-21","passed","2025-11-21","","Connection Scheme Exception Tests","com.connection.scheme.exception.ConnectionSchemeExceptionTest","testConnectionSchemeAlreadyExistsExceptionToString"
"","120","Should find connection schemes by client UID","","2025-11-21","passed","2025-11-21","","Connection Scheme Repository Sql Implementation Tests","com.connection.scheme.integration.ConnectionSchemeRepositorySqlImplIntegrationTest","shouldFindConnectionSchemesByClientUid"
"","136","Should delete connection scheme successfully","","2025-11-21","passed","2025-11-21","","Connection Scheme Repository Sql Implementation Tests","com.connection.scheme.integration.ConnectionSchemeRepositorySqlImplIntegrationTest","shouldDeleteConnectionSchemeSuccessfully"
"","4","Delete non-existent scheme - Negative","","2025-11-21","passed","2025-11-21","","Connection Scheme Repository Tests - Sql implementation tests","com.connection.scheme.repository.ConnectionSchemeRepositorySqlImplTest","testDeleteNonExistentScheme_Negative"
"","5","Add scheme with empty used buffers - Positive","","2025-11-21","passed","2025-11-21","","Connection Scheme Repository Tests - Sql implementation tests","com.connection.scheme.repository.ConnectionSchemeRepositorySqlImplTest","testAddSchemeWithEmptyUsedBuffers_Positive"
"","5","Check scheme exists - Positive","","2025-11-21","passed","2025-11-21","","Connection Scheme Repository Tests - Sql implementation tests","com.connection.scheme.repository.ConnectionSchemeRepositorySqlImplTest","testExists_Positive"
"","4","Find schemes by client UID - Positive","","2025-11-21","passed","2025-11-21","","Connection Scheme Repository Tests - Sql implementation tests","com.connection.scheme.repository.ConnectionSchemeRepositorySqlImplTest","testFindByClientUid_Positive"
"","2","Convert with empty used buffers","","2025-11-21","passed","2025-11-21","","Connection Scheme Converter Tests","com.connection.scheme.converter.ConnectionSchemeConverterTest","testConvertWithEmptyUsedBuffers"
"","3","Find non-existent scheme by UID - Negative","","2025-11-21","passed","2025-11-21","","Connection Scheme Repository Tests - Sql implementation tests","com.connection.scheme.repository.ConnectionSchemeRepositorySqlImplTest","testFindByUid_Negative"
"","8","Exception inheritance hierarchy","","2025-11-21","passed","2025-11-21","","Connection Scheme Exception Tests","com.connection.scheme.exception.ConnectionSchemeExceptionTest","testExceptionInheritance"
"","652","BaseConnectionSchemeException toString format","","2025-11-21","passed","2025-11-21","","Connection Scheme Exception Tests","com.connection.scheme.exception.ConnectionSchemeExceptionTest","testBaseConnectionSchemeExceptionToString"
"","2","Validate ConnectionSchemeDto with empty JSON - Negative","","2025-11-21","passed","2025-11-21","","Connection Scheme Validator Tests","com.connection.scheme.validator.ConnectionSchemeValidatorTest","testValidateConnectionSchemeDtoWithEmptyJson_Negative"
"","1","Validate valid ConnectionSchemeBlm - Positive","","2025-11-21","passed","2025-11-21","","Connection Scheme Validator Tests","com.connection.scheme.validator.ConnectionSchemeValidatorTest","testValidateConnectionSchemeBlm_Positive"
"","2","Validate ConnectionSchemeDto with null UID - Negative","","2025-11-21","passed","2025-11-21","","Connection Scheme Validator Tests","com.connection.scheme.validator.ConnectionSchemeValidatorTest","testValidateConnectionSchemeDtoWithNullUid_Negative"
"","3","Round-trip conversion Dto -> Blm -> Dto","","2025-11-21","passed","2025-11-21","","Connection Scheme Converter Tests","com.connection.scheme.converter.ConnectionSchemeConverterTest","testRoundTripDtoToBlmToDto"
"","109","Should add connection scheme successfully","","2025-11-21","passed","2025-11-21","","Connection Scheme Repository Sql Implementation Tests","com.connection.scheme.integration.ConnectionSchemeRepositorySqlImplIntegrationTest","shouldAddConnectionSchemeSuccessfully"
"","5","Find schemes by buffer UID - Positive","","2025-11-21","passed","2025-11-21","","Connection Scheme Repository Tests - Sql implementation tests","com.connection.scheme.repository.ConnectionSchemeRepositorySqlImplTest","testFindByBufferUid_Positive"
"","4","Update scheme with empty used buffers - Positive","","2025-11-21","passed","2025-11-21","","Connection Scheme Repository Tests - Sql implementation tests","com.connection.scheme.repository.ConnectionSchemeRepositorySqlImplTest","testUpdateSchemeWithEmptyUsedBuffers_Positive"
"","14","Add scheme - Positive","","2025-11-21","passed","2025-11-21","","Connection Scheme Repository Tests - Sql implementation tests","com.connection.scheme.repository.ConnectionSchemeRepositorySqlImplTest","testAddScheme_Positive"
"","1","Validate ConnectionSchemeDto with whitespace JSON - Negative","","2025-11-21","passed","2025-11-21","","Connection Scheme Validator Tests","com.connection.scheme.validator.ConnectionSchemeValidatorTest","testValidateConnectionSchemeDtoWithWhitespaceJson_Negative"
