"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1","Convert BLM to DTO - Positive","","2025-09-20","passed","2025-09-20","","Buffer Converter Tests","com.connection.processing.buffer.converter.BufferConverterTest","testToDTOFromBLM_Positive"
"","4","Convert BLM to DALM - Positive","","2025-09-20","passed","2025-09-20","","Buffer Converter Tests","com.connection.processing.buffer.converter.BufferConverterTest","testToDALMFromBLM_Positive"
"","2","BaseDeviceException toString format","","2025-09-20","passed","2025-09-20","","Device Exception Tests","com.connection.device.exception.DeviceExceptionTest","testBaseDeviceExceptionToString"
"","3","Add existing buffer-device relationship - Negative","","2025-09-20","passed","2025-09-20","","BufferDevice Repository Tests - SQL implementation tests","com.connection.processing.buffer.bufferdevice.repository.BufferDeviceRepositorySQLImplTest","testAddExistingBufferDevice_Negative"
"","18","Health check - Positive","","2025-09-20","passed","2025-09-20","","Buffer Service Implementation Tests","com.service.buffer.BufferServiceImplLondonTest","shouldReturnHealthStatus"
"","3","Validate ClientBLM with null fields - Negative","","2025-09-20","passed","2025-09-20","","Client Validator Tests","com.connection.client.validator.ClientValidatorTest","testValidateClientBLMWithNullFields_Negative"
"","4","Convert BLM to DTO - Positive","","2025-09-20","passed","2025-09-20","","BufferDevice Converter Tests","com.connection.processing.buffer.bufferdevice.converter.BufferDeviceConverterTest","testToDTOFromBLM_Positive"
"","2","Convert DTO to BLM - Positive","","2025-09-20","passed","2025-09-20","","Device Converter Tests","com.connection.device.converter.DeviceConverterTest","testToBLMFromDTO_Positive"
"","2","Update non-existent scheme - Negative","","2025-09-20","passed","2025-09-20","","Connection Scheme Repository Tests - SQL implementation tests","com.connection.scheme.repository.ConnectionSchemeRepositorySQLImplTest","testUpdateNonExistentScheme_Negative"
"","1","Validate valid ClientDALM - Positive","","2025-09-20","passed","2025-09-20","","Client Validator Tests","com.connection.client.validator.ClientValidatorTest","testValidateClientDALM_Positive"
"","1","Validate ConnectionSchemeDTO with whitespace JSON - Negative","","2025-09-20","passed","2025-09-20","","Connection Scheme Validator Tests","com.connection.scheme.validator.ConnectionSchemeValidatorTest","testValidateConnectionSchemeDTOWithWhitespaceJson_Negative"
"","1","Convert BLM to DTO - Positive","","2025-09-20","passed","2025-09-20","","Connection Scheme Converter Tests","com.connection.scheme.converter.ConnectionSchemeConverterTest","testToDTOFromBLM_Positive"
"","2","Delete buffer device binding - Positive","","2025-09-20","passed","2025-09-20","","Buffer Device Service Implementation Tests - London Style","com.service.bufferdevice.BufferDeviceServiceImplLondonTest","shouldDeleteBufferDeviceWhenValidRequest"
"","374","Convert BLM to DALM - Positive","","2025-09-20","passed","2025-09-20","","Device Converter Tests","com.connection.device.converter.DeviceConverterTest","testToDALMFromBLM_Positive"
"","3","Check device exists - Negative","","2025-09-20","passed","2025-09-20","","Device Repository Tests - SQL implementation tests","com.connection.device.repository.DeviceRepositorySQLImplTest","testExists_Negative"
"","1","Validate BufferDeviceDTO with null buffer UID - Negative","","2025-09-20","passed","2025-09-20","","BufferDevice Validator Tests","com.connection.processing.buffer.bufferdevice.validator.BufferDeviceValidatorTest","testValidateBufferDeviceDTOWithNullBufferUid_Negative"
"","1","Round-trip conversion DTO -> BLM -> DTO","","2025-09-20","passed","2025-09-20","","BufferDevice Converter Tests","com.connection.processing.buffer.bufferdevice.converter.BufferDeviceConverterTest","testRoundTripDTOToBLMToDTO"
"","3","Find client by username - Positive","","2025-09-20","passed","2025-09-20","","Client Repository Tests - SQL implementation tests","com.connection.client.repository.ClientRepositorySQLImplTest","testFindByUsername_Positive"
"","1","ClientAlreadyExistsException toString format","","2025-09-20","passed","2025-09-20","","Client Exception Tests","com.connection.client.exception.ClientExceptionTest","testClientAlreadyExistsExceptionToString"
"","1","Check data exists - Negative","","2025-09-20","passed","2025-09-20","","Buffer Json Data Repository Tests - SQL implementation tests","com.connection.processing.buffer.objects.json.repository.BufferJsonDataRepositorySQLImplTest","testExists_Negative"
"","2","Count data by buffer UID - Positive","","2025-09-20","passed","2025-09-20","","Buffer Json Data Repository Tests - SQL implementation tests","com.connection.processing.buffer.objects.json.repository.BufferJsonDataRepositorySQLImplTest","testCountByBufferUid_Positive"
"","5","Register client - Negative: Client validation fails","","2025-09-20","passed","2025-09-20","","Auth Service Implementation Tests - London Style","com.service.auth.AuthServiceImplLondonTest","shouldThrowExceptionWhenClientValidationFails"
"","2","Validate valid BufferJsonDataDTO - Positive","","2025-09-20","passed","2025-09-20","","Buffer Json Data Validator Tests","com.connection.processing.buffer.objects.json.validator.BufferJsonDataValidatorTest","testValidateBufferJsonDataDTO_Positive"
"","2","Revoke non-existent refresh token - Negative","","2025-09-20","passed","2025-09-20","","Refresh Token Repository Tests - SQL implementation tests","com.connection.token.repository.RefreshTokenRepositorySQLImplTest","testRevokeNonExistentRefreshToken_Negative"
"","2","Validate BufferJsonDataDTO with array JSON - Negative","","2025-09-20","passed","2025-09-20","","Buffer Json Data Validator Tests","com.connection.processing.buffer.objects.json.validator.BufferJsonDataValidatorTest","testValidateBufferJsonDataDTOWithArrayJson_Negative"
"","1","Validate null BufferDeviceDTO - Negative","","2025-09-20","passed","2025-09-20","","BufferDevice Validator Tests","com.connection.processing.buffer.bufferdevice.validator.BufferDeviceValidatorTest","testValidateNullBufferDeviceDTO_Negative"
"","1","Validate valid ClientBLM - Positive","","2025-09-20","passed","2025-09-20","","Client Validator Tests","com.connection.client.validator.ClientValidatorTest","testValidateClientBLM_Positive"
"","1362","Add buffer-device relationship - Positive","","2025-09-20","passed","2025-09-20","","BufferDevice Repository Tests - SQL implementation tests","com.connection.processing.buffer.bufferdevice.repository.BufferDeviceRepositorySQLImplTest","testAddBufferDevice_Positive"
"","1","Validate valid ConnectionSchemeBLM - Positive","","2025-09-20","passed","2025-09-20","","Connection Scheme Validator Tests","com.connection.scheme.validator.ConnectionSchemeValidatorTest","testValidateConnectionSchemeBLM_Positive"
"","71","Get client UID from access token - Positive","","2025-09-20","passed","2025-09-20","","Auth Service Implementation Tests - London Style","com.service.auth.AuthServiceImplLondonTest","shouldReturnClientUidFromAccessToken"
"","0","Validate valid BufferJsonDataDALM - Positive","","2025-09-20","passed","2025-09-20","","Buffer Json Data Validator Tests","com.connection.processing.buffer.objects.json.validator.BufferJsonDataValidatorTest","testValidateBufferJsonDataDALM_Positive"
"","2","Buffer device exists - Positive","","2025-09-20","passed","2025-09-20","","Buffer Device Service Implementation Tests - London Style","com.service.bufferdevice.BufferDeviceServiceImplLondonTest","shouldReturnTrueWhenBufferDeviceExists"
"","0","Validate valid RefreshTokenDALM - Positive","","2025-09-20","passed","2025-09-20","","Refresh Token Validator Tests","com.connection.token.validator.RefreshTokenValidatorTest","testValidateRefreshTokenDALM_Positive"
"","12","Refresh tokens - Negative: Invalid refresh token","","2025-09-20","passed","2025-09-20","","Auth Service Implementation Tests - London Style","com.service.auth.AuthServiceImplLondonTest","shouldThrowExceptionWhenRefreshTokenInvalid"
"","0","Validate BufferDTO with null UID - Negative","","2025-09-20","passed","2025-09-20","","Buffer Validator Tests","com.connection.processing.buffer.validator.BufferValidatorTest","testValidateBufferDTOWithNullUid_Negative"
"","0","Decode 500 - Internal Server Error","","2025-09-20","passed","2025-09-20","","Feign Error Decoder Tests","com.connection.device.client.FeignErrorDecoderTest","shouldReturnInternalServerErrorFor500"
"","3","Get device - Positive","","2025-09-20","passed","2025-09-20","","Device Service Implementation Tests - London Style","com.connection.device.DeviceServiceImplLondonTest","shouldGetDeviceWhenValidRequest"
"","0","Validate ConnectionSchemeDTO with null UID - Negative","","2025-09-20","passed","2025-09-20","","Connection Scheme Validator Tests","com.connection.scheme.validator.ConnectionSchemeValidatorTest","testValidateConnectionSchemeDTOWithNullUid_Negative"
"","2","BaseConnectionSchemeException toString format","","2025-09-20","passed","2025-09-20","","Connection Scheme Exception Tests","com.connection.scheme.exception.ConnectionSchemeExceptionTest","testBaseConnectionSchemeExceptionToString"
"","1","Check scheme exists - Positive","","2025-09-20","passed","2025-09-20","","Connection Scheme Repository Tests - SQL implementation tests","com.connection.scheme.repository.ConnectionSchemeRepositorySQLImplTest","testExists_Positive"
"","0","DeviceAlreadyExistsException toString format","","2025-09-20","passed","2025-09-20","","Device Exception Tests","com.connection.device.exception.DeviceExceptionTest","testDeviceAlreadyExistsExceptionToString"
"","1","Validate ConnectionSchemeBLM with null fields - Negative","","2025-09-20","passed","2025-09-20","","Connection Scheme Validator Tests","com.connection.scheme.validator.ConnectionSchemeValidatorTest","testValidateConnectionSchemeBLMWithNullFields_Negative"
"","2","Find oldest data by buffer UID - Positive","","2025-09-20","passed","2025-09-20","","Buffer Json Data Repository Tests - SQL implementation tests","com.connection.processing.buffer.objects.json.repository.BufferJsonDataRepositorySQLImplTest","testFindOldestByBufferUid_Positive"
"","6","Delete non-existent client by UID - Negative","","2025-09-20","passed","2025-09-20","","Client Repository Tests - SQL implementation tests","com.connection.client.repository.ClientRepositorySQLImplTest","testDeleteByUid_Negative"
"","1","Validate DeviceDTO with null UID - Negative","","2025-09-20","passed","2025-09-20","","Device Validator Tests","com.connection.device.validator.DeviceValidatorTest","testValidateDeviceDTOWithNullUid_Negative"
"","2","Check relationship exists - Positive","","2025-09-20","passed","2025-09-20","","BufferDevice Repository Tests - SQL implementation tests","com.connection.processing.buffer.bufferdevice.repository.BufferDeviceRepositorySQLImplTest","testExists_Positive"
"","1","RefreshTokenExpiredException toString format","","2025-09-20","passed","2025-09-20","","Token Exception Tests","com.connection.token.exception.TokenExceptionTest","testRefreshTokenExpiredExceptionToString"
"","0","DeviceNotFoundException toString format","","2025-09-20","passed","2025-09-20","","Device Exception Tests","com.connection.device.exception.DeviceExceptionTest","testDeviceNotFoundExceptionToString"
"","2","Convert DTO to BLM - Positive","","2025-09-20","passed","2025-09-20","","Buffer Converter Tests","com.connection.processing.buffer.converter.BufferConverterTest","testToBLMFromDTO_Positive"
"","1","Validate null BufferJsonDataBLM - Negative","","2025-09-20","passed","2025-09-20","","Buffer Json Data Validator Tests","com.connection.processing.buffer.objects.json.validator.BufferJsonDataValidatorTest","testValidateNullBufferJsonDataBLM_Negative"
"","8","Convert BLM to DTO - Positive","","2025-09-20","passed","2025-09-20","","Access Token Converter Tests","com.connection.token.converter.AccessTokenConverterTest","testToDTOFromBLM_Positive"
"","3","Update scheme - Positive","","2025-09-20","passed","2025-09-20","","Connection Scheme Service Implementation Tests","com.service.connectionscheme.ConnectionSchemeServiceImplLondonTest","shouldUpdateSchemeWhenValidData"
"","0","Validate valid AccessTokenBLM - Positive","","2025-09-20","passed","2025-09-20","","Access Token Validator Tests","com.connection.token.validator.AccessTokenValidatorTest","testValidateAccessTokenBLM_Positive"
"","2660","Add client - Positive","","2025-09-20","passed","2025-09-20","","Client Repository Tests - SQL implementation tests","com.connection.client.repository.ClientRepositorySQLImplTest","testAddClient_Positive"
"","11","Get devices by client - Positive","","2025-09-20","passed","2025-09-20","","Device Service Implementation Tests - London Style","com.connection.device.DeviceServiceImplLondonTest","shouldGetDevicesByClientWhenValidRequest"
"","1","Validate BufferJsonDataBLM with null fields - Negative","","2025-09-20","passed","2025-09-20","","Buffer Json Data Validator Tests","com.connection.processing.buffer.objects.json.validator.BufferJsonDataValidatorTest","testValidateBufferJsonDataBLMWithNullFields_Negative"
"","1","Validate AccessTokenDALM with null client UID - Negative","","2025-09-20","passed","2025-09-20","","Access Token Validator Tests","com.connection.token.validator.AccessTokenValidatorTest","testValidateAccessTokenDALMWithNullClientUID_Negative"
"","3","Delete data - Positive","","2025-09-20","passed","2025-09-20","","Buffer Json Data Repository Tests - SQL implementation tests","com.connection.processing.buffer.objects.json.repository.BufferJsonDataRepositorySQLImplTest","testDeleteData_Positive"
"","2","Add existing device to buffer - Negative","","2025-09-20","passed","2025-09-20","","BufferDevice Repository Tests - SQL implementation tests","com.connection.processing.buffer.bufferdevice.repository.BufferDeviceRepositorySQLImplTest","testAddExistingDeviceToBuffer_Negative"
"","1","Validate valid BufferDTO - Positive","","2025-09-20","passed","2025-09-20","","Buffer Validator Tests","com.connection.processing.buffer.validator.BufferValidatorTest","testValidateBufferDTO_Positive"
"","1663","Add existing scheme - Negative","","2025-09-20","passed","2025-09-20","","Connection Scheme Repository Tests - SQL implementation tests","com.connection.scheme.repository.ConnectionSchemeRepositorySQLImplTest","testAddExistingScheme_Negative"
"","0","BufferNotFoundException toString format","","2025-09-20","passed","2025-09-20","","Buffer Exception Tests","com.connection.processing.buffer.exception.BufferExceptionTest","testBufferNotFoundExceptionToString"
"","2","Validate null ClientDTO - Negative","","2025-09-20","passed","2025-09-20","","Client Validator Tests","com.connection.client.validator.ClientValidatorTest","testValidateNullClientDTO_Negative"
"","1","ConnectionSchemeValidateException toString format","","2025-09-20","passed","2025-09-20","","Connection Scheme Exception Tests","com.connection.scheme.exception.ConnectionSchemeExceptionTest","testConnectionSchemeValidateExceptionToString"
"","1","Validate DeviceBLM with null fields - Negative","","2025-09-20","passed","2025-09-20","","Device Validator Tests","com.connection.device.validator.DeviceValidatorTest","testValidateDeviceBLMWithNullFields_Negative"
"","3","Decode with response body","","2025-09-20","passed","2025-09-20","","Feign Error Decoder Tests","com.connection.device.client.FeignErrorDecoderTest","shouldIncludeStatusCodeWhenResponseHasBody"
"","1","Delete old data - Positive","","2025-09-20","passed","2025-09-20","","Buffer Json Data Repository Tests - SQL implementation tests","com.connection.processing.buffer.objects.json.repository.BufferJsonDataRepositorySQLImplTest","testDeleteOldData_Positive"
"","3","Health check - Negative: External service down","","2025-09-20","passed","2025-09-20","","Buffer Device Service Implementation Tests - London Style","com.service.bufferdevice.BufferDeviceServiceImplLondonTest","shouldHandleExternalServiceDownInHealthCheck"
"","2","Validate BufferJsonDataDTO with whitespace JSON - Negative","","2025-09-20","passed","2025-09-20","","Buffer Json Data Validator Tests","com.connection.processing.buffer.objects.json.validator.BufferJsonDataValidatorTest","testValidateBufferJsonDataDTOWithWhitespaceJson_Negative"
